URL,Lokasi,Harga,Luas Bangunan,Luas Tanah,Kamar Tidur,Kamar Mandi,Garasi,Jumlah Lantai
https://www.rumah123.com/properti/jakarta-selatan/hos19233457/,"Kebagusan, Jakarta Selatan","Rp 1,4 Miliar",100 m²,56 m²,3,3,1,2
https://www.rumah123.com/properti/jakarta-timur/hos15095143/,"Bambu Apus, Jakarta Timur","Rp 5,8 Miliar",350 m²,509 m²,4,3,6,2
https://www.rumah123.com/properti/jakarta-utara/hos18086945/,"Pantai Indah Kapuk 2, Jakarta Utara","Rp 1,5 Miliar",62 m²,45 m²,2,2,1,-
https://www.rumah123.com/properti/jakarta-barat/hos19299638/,"Taman Ratu, Jakarta Barat","Rp 5,9 Miliar",250 m²,200 m²,4,4,2,2
https://www.rumah123.com/properti/jakarta-barat/hos19107833/,"Kedoya Selatan, Jakarta Barat","Rp 1,47 Miliar",127 m²,36 m²,2,2,1,1
https://www.rumah123.com/properti/jakarta-barat/hos16941214/,"Intercon, Jakarta Barat","Rp 5,8 Miliar",300 m²,162 m²,4,3,1,2
https://www.rumah123.com/properti/jakarta-pusat/hos17741297/,"Cempaka Putih, Jakarta Pusat","Rp 1,2 Miliar",72 m²,44 m²,3,3,1,2
https://www.rumah123.com/properti/jakarta-barat/hos38961370/,"Citra Garden, Jakarta Barat","Rp 2,7 Miliar",120 m²,90 m²,2,2,1,2
https://www.rumah123.com/properti/jakarta-barat/hos38916551/,"Duri Kepa, Jakarta Barat",Rp 3 Miliar,138 m²,97 m²,2,2,1,2
https://www.rumah123.com/properti/jakarta-barat/hos15553321/,"Duri Kepa, Jakarta Barat","Rp 1,9 Miliar",180 m²,120 m²,4,2,2,2
https://www.rumah123.com/properti/jakarta-barat/hos17953621/,"Duri Kepa, Jakarta Barat","Rp 1,7 Miliar",100 m²,51 m²,3,2,1,2
https://www.rumah123.com/properti/jakarta-barat/hos14170391/,"Duri Kepa, Jakarta Barat","Rp 1,6 Miliar",120 m²,57 m²,3,3,1,3
https://www.rumah123.com/properti/jakarta-barat/hos18303939/,"Duri Kepa, Jakarta Barat","Rp 3,5 Miliar",200 m²,104 m²,4,4,1,3
https://www.rumah123.com/properti/jakarta-barat/hos18816483/,"Duri Kepa, Jakarta Barat",Rp 3 Miliar,160 m²,204 m²,3,2,1,1
https://www.rumah123.com/properti/jakarta-barat/hos17546620/,"Duri Kepa, Jakarta Barat","Rp 2,6 Miliar",130 m²,61 m²,2,2,2,3
https://www.rumah123.com/properti/jakarta-barat/hos14571967/,"Duri Kepa, Jakarta Barat","Rp 2,3 Miliar",124 m²,55 m²,4,3,1,1
https://www.rumah123.com/properti/jakarta-barat/hos18794739/,"Duri Kepa, Jakarta Barat","Rp 4,2 Miliar",180 m²,240 m²,3,2,1,1
https://www.rumah123.com/properti/jakarta-barat/hos18994525/,"Duri Kepa, Jakarta Barat","Rp 4,6 Miliar",240 m²,365 m²,4,4,1,1
https://www.rumah123.com/properti/jakarta-barat/hos19364315/,"Duri Kepa, Jakarta Barat","Rp 1,9 Miliar",133 m²,66 m²,3,3,1,3
https://www.rumah123.com/properti/jakarta-barat/hos18585206/,"Duri Kepa, Jakarta Barat","Rp 1,69 Miliar",120 m²,44 m²,3,3,1,2
https://www.rumah123.com/properti/jakarta-barat/hos17634149/,"Duri Kepa, Jakarta Barat","Rp 2,25 Miliar",150 m²,135 m²,3,1,1,2
https://www.rumah123.com/properti/jakarta-barat/hos15705032/,"Duri Kepa, Jakarta Barat","Rp 2,75 Miliar",180 m²,88 m²,3,1,1,3
