URL,Lokasi,Harga,Luas Bangunan,Luas Tanah,Kamar Tidur,Kamar Mandi,Garasi,Jumlah Lantai
https://www.properti123.com/properti-jual/41600-dijual-rumah-posisi-strategis-perumahan-hawaiian-jl-boulevard-raya,"Kota Jakarta Barat, Dki Jakarta",Rp 1.75 Milliar,81m2,90m2,3,2,1,2.00
https://www.properti123.com/properti-sewa/41599-rumah-untuk-kantor,"Kota Jakarta Selatan, Dki Jakarta",Rp 165 Juta,330m2,487m2,7,6,5,2.00
https://www.properti123.com/properti-jual/41577-dijual-cepat-aset-properti-rumah-di-wilayah-jaksel,"Kota Jakarta Selatan, Dki Jakarta",Rp 50 Milliar,820m2,"2,145m2",1,1,0,1.00
https://www.properti123.com/properti-jual/41492-dijual-bu-rumah-2-lantai-di-jakarta-barat-dekat-tol-dekat-pik-2-dekat-green-sedayu-mall-mall-taman-palem-rs-ciputra-citra-garden-city-rsud-kalideres-bandara-soekarno-hatta,"Kota Jakarta Barat, Dki Jakarta",Rp 1.8 Milliar,110m2,55m2,2,2,1,2.00
https://www.properti123.com/properti-sewa/41491-sewa-termurah-rumah-2-lantai-di-jakarta-barat-jakarta-dekat-green-sedayu-mall-mall-taman-palem-rs-ciputra-citra-garden-city-rsud-kalideres-bandara-soekarno-hatta,"Kota Jakarta Barat, Dki Jakarta",Rp 40 Juta,120m2,55m2,2,2,1,2.00
https://www.properti123.com/properti-sewa/41487-disewakan-rumah-2-lantai-thames-jgc-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 50 Juta,105m2,90m2,2,2,0,2.00
https://www.properti123.com/properti-jual/41483-rumah-bintaro-sektor-1,"Kota Jakarta Selatan, Dki Jakarta",Rp 8 Milliar,350m2,500m2,4,2,1,1.50
https://www.properti123.com/properti-jual/41472-rumah-gading-kirana-hadap-timur-utara,"Kota Jakarta Utara, Dki Jakarta",Rp 4.5 Milliar,216m2,153m2,3,2,0,2.00
https://www.properti123.com/properti-jual/41465-rumah-perumahan-metland-menteng-cakung-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 1.45 Milliar,140m2,120m2,4,2,0,1.50
https://www.properti123.com/properti-jual/41459-rumah-the-villas-moi-kelapa-gading-furnished,"Kota Jakarta Utara, Dki Jakarta",Rp 4.5 Milliar,242m2,150m2,4,3,0,
https://www.properti123.com/properti-jual/41420-dijual-rumah-strategis,"Kota Jakarta Selatan, Dki Jakarta",Rp 3.9 Milliar,57m2,148m2,4,2,1,1.00
https://www.properti123.com/properti-jual/41418-rumah-3-lantai-siap-huni-lebak-bulus-cilandak-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 6.5 Milliar,401m2,173m2,4,3,2,3.00
https://www.properti123.com/properti-jual/41384-dijual-rumah-terawat-dan-siap-huni-lokasi-strategis-di-kebayoran-baru-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 16.5 Milliar,192m2,252m2,3,3,0,2.00
https://www.properti123.com/properti-jual/41362-dijual-rumah-2-lantai-di-cipayung-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 400 Juta,80m2,40m2,3,2,0,2.00
https://www.properti123.com/properti-jual/40918-di-jual-asri,"Kota Jakarta Selatan, Dki Jakarta",Rp 5.5 Milliar,500m2,400m2,3,4,1,2.00
https://www.properti123.com/properti-jual/40903-dijual-rumah-siap-huni-seberang-citos-cilandak-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 7.8 Milliar,302m2,248m2,4,3,1,2.00
https://www.properti123.com/properti-jual/40900-dijual-rumah-townhouse-siap-huni-di-kawasan-kemang-jakarta-selatan,"Kota Jakarta Selatan, Dki Jakarta",Rp 7.2 Milliar,361m2,187m2,4,3,3,3.00
https://www.properti123.com/properti-jual/40881-rumah-3-lantai-harga-bawah-njop-kelapa-gading-barat-jakarta-utara,"Kota Jakarta Utara, Dki Jakarta",Rp 7.5 Milliar,410m2,180m2,5,3,5,4.00
https://www.properti123.com/properti-sewa/40864-rumah-2lt-type-3kt-2km-di-duren-sawit-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 55 Juta,150m2,75m2,3,2,0,2.00
https://www.properti123.com/properti-jual/40859-rumah-cluster-la-seine-jakarta-garden-city-jakarta-timur,"Kota Jakarta Timur, Dki Jakarta",Rp 1.7 Milliar,80m2,90m2,2,2,0,2.00
https://www.properti123.com/properti-jual/40838-dijual-rumah-mediterania-siap-huni-kota-wisata-cibubur,"Kota Jakarta Timur, Dki Jakarta",Rp 3.7 Milliar,180m2,275m2,3,3,1,2.00
https://www.properti123.com/properti-jual/40837-dijual-rumah-murah-siap-huni-harvest-city-cibubur,"Kota Jakarta Timur, Dki Jakarta",Rp 487 Juta,47m2,90m2,2,1,0,1.00
